Date,Bullish,Neutral,Bearish,Total,Bullish 8-Week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average + St. Dev,Bullish Average - St. Dev,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
1989-10-06,0.24,0.43,0.33,1.0,0.32000000000000006,-0.09000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,358.78,350.87,358.78
1989-10-13,0.28,0.52,0.2,1.0,0.31125,0.08000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,359.8,333.65,333.65
1989-10-20,0.39,0.28,0.33,1.0,0.30375,0.06,0.38024456793632855,0.4808905717049035,0.2795985641677536,347.16,341.16,347.16
1989-10-27,0.36,0.33,0.31,1.0,0.30624999999999997,0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,344.83,335.06,335.06
1989-11-03,0.37,0.31,0.32,1.0,0.315,0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,341.2,335.07,337.62
1989-11-10,0.27,0.37,0.36,1.0,0.31,-0.08999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,339.1,332.61,339.1
1989-11-17,0.24,0.28,0.48,1.0,0.31000000000000005,-0.24,0.38024456793632855,0.4808905717049035,0.2795985641677536,341.61,337.99,341.61
1989-11-22,0.27,0.4,0.33,1.0,0.30250000000000005,-0.06,0.38024456793632855,0.4808905717049035,0.2795985641677536,343.97,339.35,343.97
1989-12-01,0.28,0.4,0.32,1.0,0.3075,-0.03999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,350.63,343.6,350.63
1989-12-08,0.31,0.41,0.28,1.0,0.31125,0.02999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,351.41,347.59,348.69
1989-12-15,0.42,0.3,0.28,1.0,0.315,0.13999999999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,352.75,348.56,350.14
1989-12-22,0.36,0.32,0.32,1.0,0.315,0.03999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,347.42,342.46,347.42
1989-12-29,0.35,0.31,0.34,1.0,0.3125,0.009999999999999953,0.38024456793632855,0.4808905717049035,0.2795985641677536,353.4,346.81,353.4
1990-01-05,0.4,0.3,0.3,1.0,0.32875,0.10000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,359.69,352.2,352.2
1990-01-12,0.45,0.38,0.17,1.0,0.35500000000000004,0.28,0.38024456793632855,0.4808905717049035,0.2795985641677536,353.79,339.93,339.93
1990-01-19,0.31,0.49,0.2,1.0,0.36000000000000004,0.10999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,340.75,337.0,339.15
1990-01-26,0.24,0.38,0.38,1.0,0.355,-0.14,0.38024456793632855,0.4808905717049035,0.2795985641677536,331.61,325.8,325.8
1990-02-02,0.15,0.37,0.48,1.0,0.3349999999999999,-0.32999999999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,330.92,322.98,330.92
1990-02-09,0.19,0.3,0.51,1.0,0.30624999999999997,-0.32,0.38024456793632855,0.4808905717049035,0.2795985641677536,333.75,329.66,333.62
1990-02-16,0.23,0.43,0.34,1.0,0.29,-0.11000000000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,334.89,330.08,332.72
1990-02-23,0.24,0.38,0.38,1.0,0.27625,-0.14,0.38024456793632855,0.4808905717049035,0.2795985641677536,327.99,324.15,324.15
1990-03-02,0.21,0.37,0.42,1.0,0.2525,-0.21,0.38024456793632855,0.4808905717049035,0.2795985641677536,335.54,328.67,335.54
1990-03-09,0.22,0.42,0.36,1.0,0.22375,-0.13999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,340.27,333.74,337.93
1990-03-16,0.25,0.35,0.4,1.0,0.21625,-0.15000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,341.91,336.0,341.91
1990-03-23,0.37,0.39,0.24,1.0,0.23249999999999998,0.13,0.38024456793632855,0.4808905717049035,0.2795985641677536,343.53,335.65,337.22
1990-03-30,0.34,0.35,0.31,1.0,0.25625,0.030000000000000027,0.38024456793632855,0.4808905717049035,0.2795985641677536,342.0,337.63,339.94
1990-04-06,0.38,0.37,0.25,1.0,0.28,0.13,0.38024456793632855,0.4808905717049035,0.2795985641677536,343.64,338.7,340.08
1990-04-12,0.27,0.56,0.17,1.0,0.28500000000000003,0.1,0.38024456793632855,0.4808905717049035,0.2795985641677536,344.34,341.37,344.34
1990-04-20,0.34,0.43,0.23,1.0,0.2975,0.11000000000000001,0.38024456793632855,0.4808905717049035,0.2795985641677536,344.74,335.12,335.12
1990-04-27,0.28,0.35,0.37,1.0,0.30625,-0.08999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,332.92,329.11,329.11
1990-05-04,0.2,0.35,0.45,1.0,0.30375,-0.25,0.38024456793632855,0.4808905717049035,0.2795985641677536,338.39,330.8,338.39
1990-05-11,0.28,0.38,0.34,1.0,0.3075,-0.06,0.38024456793632855,0.4808905717049035,0.2795985641677536,352.0,340.53,352.0
1990-05-18,0.37,0.35,0.28,1.0,0.3075,0.08999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,354.75,354.0,354.64
1990-05-25,0.39,0.32,0.29,1.0,0.31375000000000003,0.10000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,359.29,354.58,354.58
1990-06-01,0.37,0.28,0.35,1.0,0.31250000000000006,0.020000000000000018,0.38024456793632855,0.4808905717049035,0.2795985641677536,363.16,360.65,363.16
1990-06-08,0.35,0.35,0.3,1.0,0.32250000000000006,0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,367.4,358.71,358.71
1990-06-15,0.43,0.32,0.25,1.0,0.33375000000000005,0.18,0.38024456793632855,0.4808905717049035,0.2795985641677536,366.25,361.63,362.91
1990-06-22,0.34,0.32,0.34,1.0,0.34125000000000005,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,360.47,355.43,355.43
1990-06-29,0.31,0.31,0.38,1.0,0.35500000000000004,-0.07,0.38024456793632855,0.4808905717049035,0.2795985641677536,358.02,352.06,358.02
1990-07-06,0.28,0.34,0.38,1.0,0.355,-0.09999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,360.16,355.68,358.42
1990-07-13,0.4,0.3,0.3,1.0,0.35874999999999996,0.10000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,367.31,356.49,367.31
1990-07-20,0.4,0.3,0.3,1.0,0.36,0.10000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,368.95,361.61,361.61
1990-07-27,0.52,0.24,0.24,1.0,0.37875000000000003,0.28,0.38024456793632855,0.4808905717049035,0.2795985641677536,357.09,353.44,353.44
1990-08-03,0.26,0.28,0.46,1.0,0.36750000000000005,-0.2,0.38024456793632855,0.4808905717049035,0.2795985641677536,356.15,344.86,344.86
1990-08-10,0.25,0.21,0.54,1.0,0.345,-0.29000000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,339.94,334.43,335.52
1990-08-17,0.18,0.23,0.59,1.0,0.325,-0.41,0.38024456793632855,0.4808905717049035,0.2795985641677536,340.06,327.83,327.83
1990-08-24,0.25,0.24,0.51,1.0,0.31750000000000006,-0.26,0.38024456793632855,0.4808905717049035,0.2795985641677536,328.51,307.06,311.51
1990-08-31,0.23,0.16,0.61,1.0,0.31125,-0.38,0.38024456793632855,0.4808905717049035,0.2795985641677536,324.19,318.71,322.56
1990-09-07,0.33,0.18,0.49,1.0,0.30250000000000005,-0.15999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,324.39,320.46,323.4
1990-09-14,0.16,0.33,0.51,1.0,0.2725,-0.35,0.38024456793632855,0.4808905717049035,0.2795985641677536,322.54,316.83,316.83
1990-09-21,0.13,0.31,0.56,1.0,0.22375,-0.43000000000000005,0.38024456793632855,0.4808905717049035,0.2795985641677536,318.6,311.32,311.32
1990-09-28,0.26,0.2,0.54,1.0,0.22374999999999998,-0.28,0.38024456793632855,0.4808905717049035,0.2795985641677536,308.26,300.97,306.05
1990-10-05,0.15,0.26,0.59,1.0,0.21124999999999997,-0.43999999999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,315.21,311.4,311.5
1990-10-12,0.21,0.27,0.52,1.0,0.215,-0.31000000000000005,0.38024456793632855,0.4808905717049035,0.2795985641677536,313.48,295.46,300.03
1990-10-19,0.13,0.2,0.67,1.0,0.2,-0.54,0.38024456793632855,0.4808905717049035,0.2795985641677536,312.48,298.76,312.48
1990-10-26,0.23,0.19,0.58,1.0,0.2,-0.35,0.38024456793632855,0.4808905717049035,0.2795985641677536,314.76,304.71,304.71
1990-11-02,0.2,0.36,0.44,1.0,0.18375,-0.24,0.38024456793632855,0.4808905717049035,0.2795985641677536,311.85,301.88,311.85
1990-11-09,0.2,0.32,0.48,1.0,0.18875,-0.27999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,314.59,306.01,313.74
1990-11-16,0.12,0.33,0.55,1.0,0.1875,-0.43000000000000005,0.38024456793632855,0.4808905717049035,0.2795985641677536,320.4,317.02,317.12
1990-11-21,0.16,0.37,0.47,1.0,0.17499999999999996,-0.30999999999999994,0.38024456793632855,0.4808905717049035,0.2795985641677536,319.34,315.1,316.03
1990-11-30,0.22,0.33,0.45,1.0,0.18374999999999997,-0.23,0.38024456793632855,0.4808905717049035,0.2795985641677536,322.22,316.42,322.22
1990-12-07,0.26,0.33,0.41,1.0,0.19,-0.14999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,329.92,324.1,327.75
1990-12-14,0.31,0.31,0.38,1.0,0.21250000000000002,-0.07,0.38024456793632855,0.4808905717049035,0.2795985641677536,330.19,326.44,326.82
1990-12-21,0.16,0.34,0.5,1.0,0.20375000000000001,-0.33999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,331.75,326.02,331.75
1990-12-28,0.3,0.3,0.4,1.0,0.21625,-0.10000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,330.85,328.29,328.72
1991-01-04,0.31,0.39,0.3,1.0,0.23,0.010000000000000009,0.38024456793632855,0.4808905717049035,0.2795985641677536,330.22,321.0,321.0
1991-01-11,0.22,0.3,0.48,1.0,0.2425,-0.26,0.38024456793632855,0.4808905717049035,0.2795985641677536,315.44,311.49,315.23
1991-01-18,0.22,0.27,0.51,1.0,0.25,-0.29000000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,332.23,312.49,332.23
1991-01-25,0.25,0.25,0.5,1.0,0.25375000000000003,-0.25,0.38024456793632855,0.4808905717049035,0.2795985641677536,336.07,328.31,336.07
1991-02-01,0.29,0.29,0.42,1.0,0.2575,-0.13,0.38024456793632855,0.4808905717049035,0.2795985641677536,343.93,335.84,343.05
1991-02-08,0.36,0.28,0.36,1.0,0.26375,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,359.35,343.05,359.35
1991-02-15,0.46,0.3,0.24,1.0,0.30125,0.22000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,369.06,359.35,369.06
1991-02-22,0.57,0.2,0.23,1.0,0.33499999999999996,0.33999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,369.39,365.14,365.65
1991-03-01,0.5,0.18,0.32,1.0,0.35874999999999996,0.18,0.38024456793632855,0.4808905717049035,0.2795985641677536,370.42,362.81,370.42
1991-03-08,0.5,0.21,0.29,1.0,0.39375,0.21000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,376.72,369.33,374.95
1991-03-15,0.55,0.22,0.23,1.0,0.43500000000000005,0.32000000000000006,0.38024456793632855,0.4808905717049035,0.2795985641677536,374.57,370.03,373.59
1991-03-22,0.42,0.31,0.27,1.0,0.45624999999999993,0.14999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,372.11,366.58,367.48
1991-03-29,0.47,0.28,0.25,1.0,0.47875,0.21999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,376.3,369.83,375.22
1991-04-05,0.58,0.22,0.2,1.0,0.50625,0.37999999999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,379.77,371.3,375.36
1991-04-12,0.43,0.32,0.25,1.0,0.5025,0.18,0.38024456793632855,0.4808905717049035,0.2795985641677536,380.4,373.15,380.4
1991-04-19,0.39,0.39,0.22,1.0,0.48000000000000004,0.17,0.38024456793632855,0.4808905717049035,0.2795985641677536,390.45,381.19,384.2
1991-04-26,0.55,0.28,0.17,1.0,0.48625000000000007,0.38,0.38024456793632855,0.4808905717049035,0.2795985641677536,382.76,379.02,379.02
1991-05-03,0.39,0.33,0.28,1.0,0.4725000000000001,0.10999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,380.8,373.66,380.8
1991-05-10,0.38,0.34,0.28,1.0,0.45125,0.09999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,383.25,375.74,375.74
1991-05-17,0.42,0.32,0.26,1.0,0.45125,0.15999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,376.76,368.57,372.39
1991-05-24,0.38,0.39,0.23,1.0,0.43999999999999995,0.15,0.38024456793632855,0.4808905717049035,0.2795985641677536,377.49,372.28,377.49
1991-05-31,0.42,0.35,0.23,1.0,0.42,0.18999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,389.83,381.94,389.83
1991-06-07,0.46,0.37,0.17,1.0,0.42374999999999996,0.29000000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,388.06,383.63,379.43
1991-06-14,0.47,0.31,0.22,1.0,0.43374999999999997,0.24999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,382.29,376.65,382.29
1991-06-21,0.44,0.4,0.16,1.0,0.42,0.28,0.38024456793632855,0.4808905717049035,0.2795985641677536,380.13,375.09,377.75
1991-06-28,0.28,0.37,0.35,1.0,0.40625,-0.06999999999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,374.4,370.65,371.16
1991-07-03,0.28,0.39,0.33,1.0,0.39375000000000004,-0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,377.92,373.33,374.08
1991-07-12,0.41,0.39,0.2,1.0,0.39250000000000007,0.20999999999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,380.25,375.74,380.25
1991-07-19,0.27,0.51,0.22,1.0,0.3787500000000001,0.05000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,385.83,380.25,384.22
1991-07-26,0.35,0.42,0.23,1.0,0.37,0.11999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,384.86,378.15,380.93
1991-08-02,0.33,0.36,0.31,1.0,0.35375,0.020000000000000018,0.38024456793632855,0.4808905717049035,0.2795985641677536,389.56,380.45,387.18
1991-08-09,0.26,0.45,0.29,1.0,0.3275,-0.02999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,391.8,384.29,387.12
1991-08-16,0.37,0.33,0.3,1.0,0.31875,0.07,0.38024456793632855,0.4808905717049035,0.2795985641677536,391.92,382.59,385.58
1991-08-23,0.32,0.36,0.32,1.0,0.32375,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,395.34,374.09,394.17
1991-08-30,0.41,0.4,0.19,1.0,0.33999999999999997,0.21999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,396.82,391.77,395.43
1991-09-06,0.36,0.31,0.33,1.0,0.33375,0.02999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,397.62,387.36,389.1
1991-09-13,0.43,0.39,0.18,1.0,0.35375,0.25,0.38024456793632855,0.4808905717049035,0.2795985641677536,389.34,382.85,383.59
1991-09-20,0.32,0.48,0.2,1.0,0.35,0.12,0.38024456793632855,0.4808905717049035,0.2795985641677536,389.42,382.77,387.92
1991-09-27,0.31,0.38,0.31,1.0,0.3475,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,389.09,384.46,385.9
1991-10-04,0.35,0.3,0.35,0.9999999999999999,0.35875,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,390.03,381.24,381.24
1991-10-11,0.39,0.37,0.24,1.0,0.36125,0.15000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,381.46,376.11,381.45
1991-10-18,0.3,0.31,0.39,1.0,0.35875,-0.09000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,393.81,381.45,392.5
1991-10-25,0.31,0.36,0.33,1.0,0.34625,-0.020000000000000018,0.38024456793632855,0.4808905717049035,0.2795985641677536,392.5,382.97,384.2
1991-11-01,0.52,0.12,0.36,1.0,0.36625,0.16000000000000003,0.38024456793632855,0.4808905717049035,0.2795985641677536,395.1,384.2,391.32
1991-11-08,0.32,0.36,0.32,1.0,0.3525,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,396.43,388.09,392.89
1991-11-15,0.38,0.33,0.29,1.0,0.35999999999999993,0.09000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,398.22,382.62,382.62
1991-11-22,0.48,0.32,0.2,1.0,0.38125,0.27999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,385.4,374.52,376.14
1991-11-27,0.33,0.27,0.4,1.0,0.37875000000000003,-0.07,0.38024456793632855,0.4808905717049035,0.2795985641677536,378.11,375.22,376.55
1991-12-06,0.23,0.32,0.45,1.0,0.35875,-0.22,0.38024456793632855,0.4808905717049035,0.2795985641677536,382.39,375.41,379.1
1991-12-13,0.33,0.36,0.31,1.0,0.36250000000000004,0.020000000000000018,0.38024456793632855,0.4808905717049035,0.2795985641677536,385.04,374.78,384.47
1991-12-20,0.36,0.3,0.34,1.0,0.36875,0.019999999999999962,0.38024456793632855,0.4808905717049035,0.2795985641677536,388.24,380.64,387.04
1991-12-27,0.39,0.29,0.32,1.0,0.3525,0.07,0.38024456793632855,0.4808905717049035,0.2795985641677536,406.58,386.96,406.46
1992-01-03,0.49,0.2,0.31,1.0,0.37375,0.18,0.38024456793632855,0.4808905717049035,0.2795985641677536,419.79,406.46,419.34
1992-01-10,0.48,0.27,0.25,1.0,0.38625000000000004,0.22999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,420.5,413.31,415.1
1992-01-17,0.51,0.21,0.28,1.0,0.39,0.22999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,420.77,414.34,418.86
1992-01-24,0.46,0.25,0.29,1.0,0.40625,0.17000000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,418.13,412.64,415.48
1992-01-31,0.47,0.26,0.27,1.0,0.4362499999999999,0.19999999999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,410.34,414.99,408.79
1992-02-07,0.36,0.39,0.25,1.0,0.44,0.10999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,413.85,409.53,411.09
1992-02-14,0.46,0.28,0.26,1.0,0.45249999999999996,0.2,0.38024456793632855,0.4808905717049035,0.2795985641677536,417.13,413.69,412.48
1992-02-21,0.47,0.25,0.28,1.0,0.4625,0.18999999999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,413.9,407.38,411.46
1992-02-28,0.43,0.36,0.21,1.0,0.455,0.22,0.38024456793632855,0.4808905717049035,0.2795985641677536,416.07,408.02,412.7
1992-03-06,0.45,0.29,0.26,1.0,0.45125,0.19,0.38024456793632855,0.4808905717049035,0.2795985641677536,413.78,403.65,404.44
1992-03-13,0.38,0.35,0.27,1.0,0.435,0.10999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,409.16,404.72,405.84
1992-03-20,0.48,0.29,0.23,1.0,0.4375,0.24999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,411.3,406.39,411.3
1992-03-27,0.43,0.35,0.22,1.0,0.4325,0.21,0.38024456793632855,0.4808905717049035,0.2795985641677536,409.91,403.5,403.5
1992-04-03,0.35,0.42,0.23,1.0,0.43125,0.11999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,404.23,400.5,401.55
1992-04-10,0.43,0.27,0.3,1.0,0.42750000000000005,0.13,0.38024456793632855,0.4808905717049035,0.2795985641677536,405.59,394.5,404.29
1992-04-17,0.37,0.38,0.25,1.0,0.41500000000000004,0.12,0.38024456793632855,0.4808905717049035,0.2795985641677536,416.28,406.08,416.05
1992-04-24,0.52,0.34,0.14,1.0,0.42625,0.38,0.38024456793632855,0.4808905717049035,0.2795985641677536,411.6,409.81,409.02
1992-05-01,0.29,0.36,0.35,0.9999999999999999,0.40625000000000006,-0.06,0.38024456793632855,0.4808905717049035,0.2795985641677536,414.95,408.45,412.53
1992-05-08,0.43,0.31,0.26,1.0,0.4125,0.16999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,416.91,415.85,416.05
1992-05-15,0.4,0.37,0.23,1.0,0.4025,0.17,0.38024456793632855,0.4808905717049035,0.2795985641677536,418.49,410.09,410.09
1992-05-22,0.48,0.24,0.28,1.0,0.40875,0.19999999999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,416.37,412.6,414.02
1992-05-29,0.41,0.43,0.16,1.0,0.41625,0.24999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,416.74,411.41,415.35
1992-06-05,0.41,0.4,0.19,1.0,0.41375,0.21999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,417.3,413.26,413.48
1992-06-12,0.31,0.46,0.23,1.0,0.40625000000000006,0.07999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,413.36,406.64,409.76
1992-06-19,0.35,0.37,0.28,1.0,0.38500000000000006,0.06999999999999995,0.38024456793632855,0.4808905717049035,0.2795985641677536,410.29,400.96,403.67
1992-06-26,0.39,0.34,0.27,1.0,0.3975,0.12,0.38024456793632855,0.4808905717049035,0.2795985641677536,404.04,403.12,403.45
1992-07-02,0.21,0.44,0.35,1.0,0.37,-0.13999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,412.88,408.14,411.77
1992-07-09,0.23,0.42,0.35,1.0,0.34875,-0.11999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,414.62,409.16,414.62
1992-07-17,0.29,0.4,0.31,1.0,0.325,-0.020000000000000018,0.38024456793632855,0.4808905717049035,0.2795985641677536,417.81,412.96,415.62
1992-07-24,0.32,0.44,0.24,1.0,0.31375,0.08000000000000002,0.38024456793632855,0.4808905717049035,0.2795985641677536,415.62,409.94,411.6
1992-07-31,0.22,0.47,0.31,1.0,0.29,-0.09,0.38024456793632855,0.4808905717049035,0.2795985641677536,424.8,411.27,424.21
1992-08-05,0.28,0.39,0.33,1.0,0.28625,-0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,424.36,421.92,422.19
1992-08-14,0.26,0.37,0.37,1.0,0.275,-0.10999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,423.45,416.4,419.91
1992-08-21,0.22,0.34,0.44,1.0,0.25375000000000003,-0.22,0.38024456793632855,0.4808905717049035,0.2795985641677536,421.89,413.58,414.85
1992-08-28,0.3,0.37,0.33,1.0,0.265,-0.030000000000000027,0.38024456793632855,0.4808905717049035,0.2795985641677536,414.95,408.3,414.84
1992-09-04,0.14,0.44,0.42,1.0,0.25375,-0.27999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,420.31,413.35,417.08
1992-09-11,0.22,0.39,0.39,1.0,0.24500000000000002,-0.17,0.38024456793632855,0.4808905717049035,0.2795985641677536,420.58,414.3,419.58
1992-09-18,0.21,0.42,0.37,1.0,0.23124999999999998,-0.16,0.38024456793632855,0.4808905717049035,0.2795985641677536,425.27,417.77,422.93
1992-09-25,0.25,0.34,0.41,1.0,0.23500000000000001,-0.15999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,422.93,412.71,414.35
1992-10-02,0.3,0.35,0.35,0.9999999999999999,0.23750000000000002,-0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,418.67,410.45,410.47
1992-10-09,0.21,0.35,0.44,1.0,0.23125,-0.23,0.38024456793632855,0.4808905717049035,0.2795985641677536,407.75,402.42,402.66
1992-10-16,0.2,0.24,0.56,1.0,0.22875,-0.36000000000000004,0.38024456793632855,0.4808905717049035,0.2795985641677536,411.73,407.43,411.73
1992-10-23,0.21,0.32,0.47,1.0,0.21749999999999997,-0.26,0.38024456793632855,0.4808905717049035,0.2795985641677536,417.98,407.43,414.1
1992-10-30,0.35,0.35,0.3,1.0,0.24374999999999997,0.04999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,421.16,413.7,418.68
1992-11-06,0.49,0.27,0.24,1.0,0.27749999999999997,0.25,0.38024456793632855,0.4808905717049035,0.2795985641677536,422.81,415.58,417.58
1992-11-13,0.37,0.44,0.19,1.0,0.2975,0.18,0.38024456793632855,0.4808905717049035,0.2795985641677536,423.1,416.79,422.43
1992-11-20,0.48,0.38,0.14,1.0,0.32625,0.33999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,426.98,418.31,426.65
1992-11-25,0.43,0.37,0.2,1.0,0.3425,0.22999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,429.41,422.5,429.19
1992-12-04,0.37,0.39,0.24,1.0,0.36250000000000004,0.13,0.38024456793632855,0.4808905717049035,0.2795985641677536,432.89,428.61,432.06
1992-12-11,0.43,0.42,0.15,1.0,0.39125000000000004,0.28,0.38024456793632855,0.4808905717049035,0.2795985641677536,436.99,432.06,433.73
1992-12-18,0.63,0.27,0.1,1.0,0.44375000000000003,0.53,0.38024456793632855,0.4808905717049035,0.2795985641677536,441.29,430.88,441.28
1992-12-24,0.55,0.3,0.15,1.0,0.46875,0.4,0.38024456793632855,0.4808905717049035,0.2795985641677536,441.64,438.25,439.77
1993-01-01,0.6,0.27,0.13,1.0,0.4825,0.47,0.38024456793632855,0.4808905717049035,0.2795985641677536,442.65,435.71,435.71
1993-01-08,0.2,0.49,0.31,1.0,0.46125,-0.10999999999999999,0.38024456793632855,0.4808905717049035,0.2795985641677536,437.32,426.88,429.05
1993-01-15,0.54,0.32,0.14,1.0,0.46875000000000006,0.4,0.38024456793632855,0.4808905717049035,0.2795985641677536,439.49,428.19,437.15
1993-01-22,0.41,0.38,0.21,1.0,0.46625000000000005,0.19999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,437.82,432.48,436.11
1993-01-29,0.4,0.37,0.23,1.0,0.47000000000000003,0.17,0.38024456793632855,0.4808905717049035,0.2795985641677536,442.66,436.11,438.78
1993-02-05,0.44,0.34,0.22,1.0,0.47125000000000006,0.22,0.38024456793632855,0.4808905717049035,0.2795985641677536,449.86,438.78,448.93
1993-02-12,0.47,0.31,0.22,1.0,0.45124999999999993,0.24999999999999997,0.38024456793632855,0.4808905717049035,0.2795985641677536,450.04,444.24,444.58
1993-02-19,0.46,0.27,0.27,1.0,0.43999999999999995,0.19,0.38024456793632855,0.4808905717049035,0.2795985641677536,444.58,428.25,434.22
1993-02-26,0.34,0.32,0.34,1.0,0.4075,0.0,0.38024456793632855,0.4808905717049035,0.2795985641677536,443.77,432.41,443.38
1993-03-05,0.27,0.36,0.37,1.0,0.41624999999999995,-0.09999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,450.0,441.07,446.11
1993-03-12,0.45,0.33,0.22,1.0,0.405,0.23,0.38024456793632855,0.4808905717049035,0.2795985641677536,456.33,447.04,449.83
1993-03-19,0.41,0.32,0.27,1.0,0.405,0.13999999999999996,0.38024456793632855,0.4808905717049035,0.2795985641677536,453.32,447.99,450.18
1993-03-26,0.43,0.34,0.23,1.0,0.40875000000000006,0.19999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,452.09,446.08,447.78
1993-04-02,0.37,0.36,0.27,1.0,0.4,0.09999999999999998,0.38024456793632855,0.4808905717049035,0.2795985641677536,454.88,440.71,441.39
